Simulation Time,Conveyor:Statistics:PartsMinTime,Pick And Place Process:Statistics:PartsMinTime,Conveyor #2:Statistics:PartsMinTime,Pick And Place Process #2:Statistics:PartsMinTime,Conveyor #3:Statistics:PartsMinTime,Pick And Place Process #3:Statistics:PartsMinTime,Conveyor #4:Statistics:PartsMinTime,Pick And Place Process #4:Statistics:PartsMinTime,Conveyor #5:Statistics:PartsMinTime,Pick And Place Process #5:Statistics:PartsMinTime,Conveyor #6:Statistics:PartsMinTime,Pick And Place Process #6:Statistics:PartsMinTime,Conveyor #7:Statistics:PartsMinTime,Conveyor #8:Statistics:PartsMinTime,Conveyor:Statistics:PartsMaxTime,Pick And Place Process:Statistics:PartsMaxTime,Conveyor #2:Statistics:PartsMaxTime,Pick And Place Process #2:Statistics:PartsMaxTime,Conveyor #3:Statistics:PartsMaxTime,Pick And Place Process #3:Statistics:PartsMaxTime,Conveyor #4:Statistics:PartsMaxTime,Pick And Place Process #4:Statistics:PartsMaxTime,Conveyor #5:Statistics:PartsMaxTime,Pick And Place Process #5:Statistics:PartsMaxTime,Conveyor #6:Statistics:PartsMaxTime,Pick And Place Process #6:Statistics:PartsMaxTime,Conveyor #7:Statistics:PartsMaxTime,Conveyor #8:Statistics:PartsMaxTime,Conveyor:Statistics:PartsTotalTime,Pick And Place Process:Statistics:PartsTotalTime,Conveyor #2:Statistics:PartsTotalTime,Pick And Place Process #2:Statistics:PartsTotalTime,Conveyor #3:Statistics:PartsTotalTime,Pick And Place Process #3:Statistics:PartsTotalTime,Conveyor #4:Statistics:PartsTotalTime,Pick And Place Process #4:Statistics:PartsTotalTime,Conveyor #5:Statistics:PartsTotalTime,Pick And Place Process #5:Statistics:PartsTotalTime,Conveyor #6:Statistics:PartsTotalTime,Pick And Place Process #6:Statistics:PartsTotalTime,Conveyor #7:Statistics:PartsTotalTime,Conveyor #8:Statistics:PartsTotalTime
1121,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7562.400957,0,5542.020813,0,3765.153842,0,3234.138458,0,2739.396702,0,2169.606226,0,3442.422863,3.45040558
1122,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7570.400957,0,5549.020813,0,3770.153842,0,3238.138458,0,2744.396702,0,2174.606226,0,3456.422863,3.45040558
1123,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7578.400957,0,5556.020813,0,3775.153842,0,3242.138458,0,2749.396702,0,2179.606226,0,3470.422863,3.45040558
1124,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7586.400957,0,5563.020813,0,3779.818311,0,3246.138458,0,2754.396702,0,2184.606226,0,3484.422863,3.45040558
1125,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7594.400957,0,5570.020813,0,3784.582458,0,3250.138458,0,2759.396702,0,2189.41623,0,3498.422863,3.45040558
1126,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7602.400957,0,5577.020813,0,3789.582458,0,3254.138458,0,2764.396702,0,2193.41623,0,3512.422863,3.45040558
1127,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7610.400957,0,5583.743228,0,3794.582458,0,3258.138458,0,2769.396702,0,2197.41623,0,3526.422863,3.45040558
1128,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7618.400957,0,5589.743228,0,3799.582458,0,3262.138458,0,2774.396702,0,2201.41623,0,3540.422863,3.45040558
1129,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7626.400957,0,5595.743228,0,3804.582458,0,3266.811109,0,2779.396702,0,2206.333684,0,3554.422863,3.45040558
1130,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7634.400957,0,5601.743228,0,3809.582458,0,3271.811109,0,2784.396702,0,2211.333684,0,3568.422863,3.45040558
1131,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7642.257495,0,5607.743228,0,3814.582458,0,3276.811109,0,2789.396702,0,2216.333684,0,3582.422863,3.45040558
1132,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7649.257495,0,5613.743228,0,3819.582458,0,3281.811109,0,2794.396702,0,2221.333684,0,3596.422863,3.45040558
1133,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7656.257495,0,5619.743228,0,3824.582458,0,3286.811109,0,2799.620937,0,2226.333684,0,3610.422863,3.45040558
1134,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7663.257495,0,5625.743228,0,3829.582458,0,3291.811109,0,2805.620937,0,2231.333684,0,3624.422863,3.45040558
1135,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7670.257495,0,5631.759252,0,3834.582458,0,3296.811109,0,2811.620937,0,2236.333684,0,3638.422863,3.45040558
1136,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7677.257495,0,5638.759252,0,3839.582458,0,3301.214692,0,2817.620937,0,2241.333684,0,3652.422863,3.45040558
1137,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7684.257495,0,5645.759252,0,3844.582458,0,3305.214692,0,2823.620937,0,2246.333684,0,3666.422863,3.45040558
1138,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7691.257495,0,5652.759252,0,3848.797501,0,3309.214692,0,2829.620937,0,2251.333684,0,3680.422863,3.45040558
1139,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7698.257495,0,5659.759252,0,3852.797501,0,3313.214692,0,2835.620937,0,2256.333684,0,3694.422863,3.45040558
1140,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7705.424207,0,5666.759252,0,3856.797501,0,3317.214692,0,2841.620937,0,2261.333684,0,3708.422863,3.45040558
1141,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7713.424207,0,5673.759252,0,3860.797501,0,3321.214692,0,2847.323687,0,2266.333684,0,3722.422863,3.45040558
1142,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7721.424207,0,5680.759252,0,3864.797501,0,3325.653432,0,2852.323687,0,2271.008483,0,3736.422863,3.45040558
1143,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7729.424207,0,5687.759252,0,3868.797501,0,3330.653432,0,2857.323687,0,2275.008483,0,3750.422863,3.45040558
1144,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7737.424207,0,5694.759252,0,3872.797501,0,3335.653432,0,2862.323687,0,2279.008483,0,3764.422863,3.45040558
1145,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7745.424207,0,5701.759252,0,3877.135594,0,3340.653432,0,2867.323687,0,2283.008483,0,3778.422863,3.45040558
1146,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7753.424207,0,5708.759252,0,3882.135594,0,3345.653432,0,2872.323687,0,2287.008483,0,3792.422863,3.45040558
1147,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7761.424207,0,5715.197733,0,3887.135594,0,3350.653432,0,2877.323687,0,2291.008483,0,3806.422863,3.45040558
1148,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7769.424207,0,5721.197733,0,3892.135594,0,3355.653432,0,2882.323687,0,2295.008483,0,3820.422863,3.45040558
1149,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7777.424207,0,5727.197733,0,3897.135594,0,3360.653432,0,2887.323687,0,2299.957419,0,3834.422863,3.45040558
1150,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7785.424207,0,5733.197733,0,3902.135594,0,3365.653432,0,2892.323687,0,2304.957419,0,3848.422863,3.562893823
1151,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7793.05299,0,5739.197733,0,3907.135594,0,3370.653432,0,2897.323687,0,2309.957419,0,3862.422863,4.562893823
1152,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7800.05299,0,5745.197733,0,3912.135594,0,3375.653432,0,2902.323687,0,2314.957419,0,3876.422863,4.600540773
1153,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7807.05299,0,5751.197733,0,3916.350053,0,3380.653432,0,2907.323687,0,2319.957419,0,3890.422863,4.600540773
1154,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7814.05299,0,5757.197733,0,3920.350053,0,3385.653432,0,2912.432757,0,2324.957419,0,3904.422863,4.600540773
1155,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7821.05299,0,5763.197733,0,3924.350053,0,3391.343489,0,2917.432757,0,2329.957419,0,3918.422863,4.600540773
1156,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7828.05299,0,5769.986002,0,3928.350053,0,3397.257842,0,2922.432757,0,2334.957419,0,3932.422863,4.600540773
1157,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7835.05299,0,5776.986002,0,3932.350053,0,3402.257842,0,2927.432757,0,2339.957419,0,3946.422863,4.600540773
1158,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7842.05299,0,5783.986002,0,3936.350053,0,3407.257842,0,2932.432757,0,2344.957419,0,3960.422863,4.600540773
1159,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7849.05299,0,5790.986002,0,3940.350053,0,3412.257842,0,2937.432757,0,2349.616098,0,3974.422863,4.600540773
1160,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7856.05299,0,5797.986002,0,3944.350053,0,3417.257842,0,2942.432757,0,2353.616098,0,3988.422863,4.600540773
1161,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7863.946451,0,5804.986002,0,3948.350053,0,3422.257842,0,2947.432757,0,2357.616098,0,4002.422863,4.600540773
1162,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7871.946451,0,5811.986002,0,3952.350053,0,3427.257842,0,2952.432757,0,2361.616098,0,4016.422863,4.600540773
1163,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7879.946451,0,5818.986002,0,3956.350053,0,3432.257842,0,2957.432757,0,2365.616098,0,4030.422863,4.600540773
1164,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7887.946451,0,5825.986002,0,3960.350053,0,3437.257842,0,2962.432757,0,2369.616098,0,4044.422863,4.600540773
1165,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7895.946451,0,5832.986002,0,3964.972079,0,3442.257842,0,2967.432757,0,2373.616098,0,4058.422863,4.600540773
1166,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7903.946451,0,5839.986002,0,3969.972079,0,3447.257842,0,2972.432757,0,2377.616098,0,4072.422863,4.600540773
1167,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7911.946451,0,5846.424483,0,3974.972079,0,3452.257842,0,2976.713671,0,2381.616098,0,4086.422863,4.600540773
1168,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7919.946451,0,5852.424483,0,3979.972079,0,3457.257842,0,2980.713671,0,2385.616098,0,4100.422863,4.600540773
1169,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7927.946451,0,5858.424483,0,3984.972079,0,3462.257842,0,2984.713671,0,2389.782104,0,4114.422863,4.600540773
1170,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7935.946451,0,5864.424483,0,3989.972079,0,3467.606221,0,2988.713671,0,2394.782104,0,4128.422863,4.600540773
1171,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7943.946451,0,5870.424483,0,3994.972079,0,3473.606221,0,2992.713671,0,2399.782104,0,4142.422863,4.600540773
1172,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7951.262069,0,5876.424483,0,3999.972079,0,3479.606221,0,2996.713671,0,2404.782104,0,4156.422863,4.600540773
1173,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7958.262069,0,5882.424483,0,4004.092831,0,3485.606221,0,3000.713671,0,2409.782104,0,4170.422863,4.600540773
1174,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7965.262069,0,5888.424483,0,4008.092831,0,3491.606221,0,3005.499186,0,2414.782104,0,4184.422863,4.600540773
1175,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7972.262069,0,5894.440507,0,4012.092831,0,3497.606221,0,3010.499186,0,2419.782104,0,4198.422863,4.600540773
1176,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7979.262069,0,5901.440507,0,4016.092831,0,3502.946438,0,3015.499186,0,2424.750879,0,4212.422863,4.600540773
1177,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7986.262069,0,5908.440507,0,4020.092831,0,3507.946438,0,3020.499186,0,2428.750879,0,4226.422863,4.600540773
1178,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,7993.262069,0,5915.440507,0,4024.092831,0,3512.946438,0,3025.499186,0,2432.750879,0,4240.422863,4.600540773
1179,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8000.262069,0,5922.440507,0,4028.092831,0,3517.946438,0,3030.499186,0,2436.750879,0,4254.422863,4.600540773
1180,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8007.42878,0,5929.440507,0,4032.092831,0,3522.946438,0,3034.955602,0,2440.750879,0,4268.422863,4.600540773
1181,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8015.42878,0,5936.440507,0,4036.092831,0,3527.946438,0,3038.955602,0,2444.750879,0,4282.422863,4.600540773
1182,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8023.42878,0,5943.440507,0,4040.092831,0,3532.946438,0,3042.955602,0,2448.750879,0,4296.422863,4.600540773
1183,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8031.42878,0,5950.440507,0,4044.092831,0,3537.946438,0,3046.955602,0,2452.750879,0,4310.422863,4.600540773
1184,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8039.42878,0,5957.440507,0,4048.120764,0,3542.946438,0,3050.955602,0,2456.750879,0,4324.422863,4.600540773
1185,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,313.4410912,1.150135193,8047.42878,0,5964.440507,0,4053.120764,0,3547.946438,0,3054.955602,0,2460.750879,0,4338.422863,4.600540773
1186,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8055.42878,0,5971.440507,0,4058.120764,0,3552.946438,0,3058.955602,0,2464.962494,0,4351.600627,4.600540773
1187,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8063.42878,0,5978.152239,0,4063.120764,0,3557.946438,0,3062.955602,0,2469.962494,0,4364.600627,4.600540773
1188,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8071.42878,0,5984.152239,0,4068.120764,0,3562.946438,0,3066.955602,0,2474.962494,0,4377.600627,4.600540773
1189,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8079.42878,0,5990.152239,0,4073.120764,0,3567.946438,0,3070.955602,0,2479.962494,0,4390.600627,4.600540773
1190,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8087.42878,0,5996.152239,0,4078.120764,0,3573.388523,0,3074.955602,0,2484.962494,0,4403.600627,4.600540773
1191,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8095.057563,0,6002.152239,0,4083.120764,0,3579.388523,0,3078.955602,0,2489.962494,0,4416.600627,4.600540773
1192,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8102.057563,0,6008.152239,0,4088.120764,0,3585.388523,0,3082.955602,0,2494.962494,0,4429.600627,4.600540773
1193,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8109.057563,0,6014.152239,0,4092.252199,0,3591.388523,0,3086.955602,0,2499.962494,0,4442.600627,4.600540773
1194,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8116.057563,0,6020.152239,0,4096.252199,0,3597.388523,0,3091.555,0,2504.962494,0,4455.600627,4.600540773
1195,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8123.057563,0,6026.152239,0,4100.252199,0,3603.388523,0,3096.555,0,2509.962494,0,4468.600627,4.600540773
1196,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8130.057563,0,6032.481428,0,4104.252199,0,3609.091912,0,3101.555,0,2514.962494,0,4482.130673,4.600540773
1197,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8137.057563,0,6039.481428,0,4108.252199,0,3614.091912,0,3106.555,0,2519.744011,0,4496.130673,4.600540773
1198,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8144.057563,0,6046.481428,0,4112.252199,0,3619.091912,0,3111.555,0,2523.744011,0,4510.130673,4.600540773
1199,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8151.057563,0,6053.481428,0,4116.252199,0,3624.091912,0,3116.555,0,2527.744011,0,4524.130673,4.600540773
1200,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8158.057563,0,6060.40571,0,4120.252199,0,3629.091912,0,3121.555,0,2531.744011,0,4538.130673,4.600540773
1201,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,373.7382698,1.150135193,8165.940341,0,6066.40571,0,4124.252199,0,3634.091912,0,3126.145181,0,2535.744011,0,4552.130673,4.600540773
